name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
École primaire Benaleka 3,-5.0961111,22.0958333,,School,DRC_All_SCHool_Local,8.343076245530298,at-risk
École primaire Musasa Kumi,-5.8102778,22.6852778,,School,DRC_All_SCHool_Local,7.67560459362281,at-risk
Ecole primaire Tshikuma,-5.4775,22.3008333,,School,DRC_All_SCHool_Local,4.534389642222821,at-risk
École primaire Lubudi,-5.7980556,22.7918889,,School,DRC_All_SCHool_Local,6.699770297351035,at-risk
Ecole primaire Ntema,-5.8527778,21.5652778,,School,DRC_All_SCHool_Local,9.72920765066106,at-risk
École primaire Ntumba Nsengu,-5.7933333,22.6991944,,School,DRC_All_SCHool_Local,9.15975058103407,at-risk
Ecole primaire Kambote,-5.7394444,22.5639722,,School,DRC_All_SCHool_Local,8.906470364001942,at-risk
Ecole primaire Imeny,-5.8530556,21.5652778,,School,DRC_All_SCHool_Local,9.707815687903032,at-risk
École primaire Tshimajiba 2,-5.9530556,22.2683333,,School,DRC_All_SCHool_Local,3.4044091082479393,at-risk
École primaire Katadi,-5.7825,22.8640833,,School,DRC_All_SCHool_Local,1.5234948364463448,at-risk
École primaire Baluishi,-5.8394444,22.6025,,School,DRC_All_SCHool_Local,4.657595644432088,at-risk
École primaire Mpashi 2,-5.9311111,22.4805278,,School,DRC_All_SCHool_Local,3.6741472381996805,at-risk
École primaire Lubi A Mpata,-5.9522222,22.4641667,,School,DRC_All_SCHool_Local,5.8265094015651355,at-risk
Ecole primaire Wanfuala,-5.8586111,21.5429722,,School,DRC_All_SCHool_Local,7.60381944803638,at-risk
Ecole primaire Bwanga Bwa Tulo,-8.1897222,26.9497222,,School,DRC_All_SCHool_Local,9.552961207870071,at-risk
École primaire Nzazi,-8.6522778,26.5091111,,School,DRC_All_SCHool_Local,5.707161715378988,at-risk
Ecole primaire Kamungu,-8.1644444,27.0325,,School,DRC_All_SCHool_Local,0.26360097138548844,at-risk
École primaire Maleo I,-9.1991389,25.8522222,,School,DRC_All_SCHool_Local,0.26203924292506336,at-risk
Ecole primaire Zazi,-8.6538889,26.515,,School,DRC_All_SCHool_Local,5.817321461967449,at-risk
Ecole primaire Kayombo,-8.6995833,26.5203056,,School,DRC_All_SCHool_Local,3.3313794312730565,at-risk
Ecole primaire Mutanya,-8.19775,27.0494444,,School,DRC_All_SCHool_Local,3.8846234380810634,at-risk
Ecole primaire Nyembo Layi,-8.1646944,27.0319444,,School,DRC_All_SCHool_Local,0.2673413849330725,at-risk
Ecole primaire Lusa Lwa Lesa,-8.1752778,26.4127778,,School,DRC_All_SCHool_Local,2.956425048881896,at-risk
École primaire Lulu Mwango,-9.2076216,25.8498396,,School,DRC_All_SCHool_Local,0.8476661115841859,at-risk
Ecole primaire Misania,-8.4986944,26.7286389,,School,DRC_All_SCHool_Local,9.322191999435017,at-risk
École primaire Konga Batwi,-9.2086944,25.8570833,,School,DRC_All_SCHool_Local,1.240618508993256,at-risk
Ecole primaire Malubu 3,-8.1626159,27.0340603,,School,DRC_All_SCHool_Local,0.45751959903620937,at-risk
École primaire Nkunwa,-8.5360556,26.5825278,,School,DRC_All_SCHool_Local,7.450008713129607,at-risk
École primaire Kazele I,-9.2056362,25.8535078,,School,DRC_All_SCHool_Local,0.735541526065906,at-risk
École primaire Kamunza,-8.1813889,27.0325,,School,DRC_All_SCHool_Local,1.6395660882223015,at-risk
École primaire Kiyenge,-8.1519444,27.0444444,,School,DRC_All_SCHool_Local,2.0434809488417893,at-risk
École primaire Ngala Ya Lwalala,-9.2030556,25.8477778,,School,DRC_All_SCHool_Local,0.4182554425207733,at-risk
École primaire Luwe,-8.7235833,26.4391667,,School,DRC_All_SCHool_Local,6.171984758797099,at-risk
École ISDR,-7.0549741,29.7312561,,School,DRC_All_SCHool_Local,4.11828059560591,at-risk
École primaire Murumbi,-7.0688808,29.7453007,,School,DRC_All_SCHool_Local,2.370586512686184,at-risk
Ecole primaire Dikuluzi,-8.46,28.9076944,,School,DRC_All_SCHool_Local,1.125050201784322,at-risk
Centre De Promotion Sociale,-7.0646492,29.72885,,School,DRC_All_SCHool_Local,4.179151947333692,at-risk
Ecole primaire Cawama II,-8.4703837,28.9044112,,School,DRC_All_SCHool_Local,0.6373180456719904,at-risk
École primaire Kirungu,-7.0758514,29.7372201,,School,DRC_All_SCHool_Local,3.406146429701074,at-risk
École primaire Kashengeneke,-8.469487,28.8985332,,School,DRC_All_SCHool_Local,0.3526342797397917,at-risk
École primaire Methodiste,-7.2769256,29.7400082,,School,DRC_All_SCHool_Local,0.824361591521231,at-risk
École primaire Mano A Mano,-7.0361779,29.7618592,,School,DRC_All_SCHool_Local,3.431497444525772,at-risk
École primaire Mwanga,-7.0600673,29.7318871,,School,DRC_All_SCHool_Local,3.9075274290900777,at-risk
Ecole primaire Kapondo,-8.5323611,28.8371389,,School,DRC_All_SCHool_Local,8.817752684244207,at-risk
École primaire Kilimantinde,-7.032299,29.7552381,,School,DRC_All_SCHool_Local,4.024291424437102,at-risk
École primaire Furaha Yetu,-7.0736111,29.7325,,School,DRC_All_SCHool_Local,3.8485636338415636,at-risk
École primaire Muhila,-7.0819458,29.7292609,,School,DRC_All_SCHool_Local,4.463663251878019,at-risk
École secondaire Inst Lukenta,-7.02414,29.7568475,,School,DRC_All_SCHool_Local,4.851359184609915,at-risk
École Amimo,-7.0923231,29.7140077,,School,DRC_All_SCHool_Local,6.473336918441233,at-risk
Ecole primaire Saint Joseph,-8.4717778,28.9006111,,School,DRC_All_SCHool_Local,0.5722555862568346,at-risk
École secondaire Inst Amani,-7.0551257,29.7290655,,School,DRC_All_SCHool_Local,4.343311808843594,at-risk
École primaire Bakunda,-8.4772362,28.9073128,,School,DRC_All_SCHool_Local,1.4240954734190994,at-risk
École primaire Kinyongoro,-7.251824,29.7445471,,School,DRC_All_SCHool_Local,2.234372945662301,at-risk
École primaire Kalongo,-7.1005556,29.715,,School,DRC_All_SCHool_Local,6.834030255990649,at-risk
École primaire Zoale,-7.08,29.7011667,,School,DRC_All_SCHool_Local,7.378353531501334,at-risk
École primaire Vyura,-7.0594444,29.7602778,,School,DRC_All_SCHool_Local,1.068690377753909,at-risk
École primaire Moba,-7.0733333,29.7152778,,School,DRC_All_SCHool_Local,5.7190122476559155,at-risk
École primaire Inst Kinzembo,-7.041254,29.7671706,,School,DRC_All_SCHool_Local,2.8263430939495517,at-risk
École primaire Kampilikwe,-7.5684495,29.7943276,,School,DRC_All_SCHool_Local,6.933749840708364,at-risk
École secondaire Inst Mulembwe,-7.0765336,29.7373511,,School,DRC_All_SCHool_Local,3.4159588391974633,at-risk
École primaire Kabunyange,-8.4613173,28.8979584,,School,DRC_All_SCHool_Local,0.6358281202633906,at-risk
École secondaire Vyura,-7.0332435,29.755987,,School,DRC_All_SCHool_Local,3.898923748700955,at-risk
École primaire Mitobo,-7.4021147,29.3274523,,School,DRC_All_SCHool_Local,0.3663536164193793,at-risk
École secondaire Inst Kasenga,-7.2769642,29.7397553,,School,DRC_All_SCHool_Local,0.8479136816077333,at-risk
École secondaire Lubasha,-7.0970877,29.7112337,,School,DRC_All_SCHool_Local,6.989875161908109,at-risk
École primaire Furaha Yetu,-7.0635931,29.7310185,,School,DRC_All_SCHool_Local,3.9486554034677446,at-risk
École primaire Moba,-7.0641708,29.7292118,,School,DRC_All_SCHool_Local,4.142511431284746,at-risk
École primaire Klimantinde,-7.055,29.76,,School,DRC_All_SCHool_Local,1.4914060776134912,at-risk
École primaire Kashiba,-7.0244382,29.7564467,,School,DRC_All_SCHool_Local,4.82918241317746,at-risk
École secondaire Inst Lyapenda 1,-7.0327137,29.7548956,,School,DRC_All_SCHool_Local,3.992664793281996,at-risk
École primaire Zoal,-7.0778855,29.7306896,,School,DRC_All_SCHool_Local,4.161434781565155,at-risk
Ecole primaire Kamfisha,-8.4717778,28.9000722,,School,DRC_All_SCHool_Local,0.5683505058519159,at-risk
École primaire Internat Garçons,-7.5396578,29.7402169,,School,DRC_All_SCHool_Local,0.3124789386559358,at-risk
École primaire Mwila 1,-7.0360975,29.7582424,,School,DRC_All_SCHool_Local,3.524017302346751,at-risk
École primaire Lubelenge,-7.0449634,29.7745251,,School,DRC_All_SCHool_Local,2.56439769420966,at-risk
École primaire Katumbaku,-7.076164,29.7318231,,School,DRC_All_SCHool_Local,3.9873739496975107,at-risk
École primaire Sante We Leza,-7.0781685,29.7200997,,School,DRC_All_SCHool_Local,5.295405992629763,at-risk
École secondaire Inst Kaoze,-7.0729345,29.7418604,,School,DRC_All_SCHool_Local,2.8247170709113014,at-risk
École primaire Pepa,-7.709313,29.7841608,,School,DRC_All_SCHool_Local,1.0395679356256193,at-risk
École secondaire Inst Nganie,-7.0242048,29.7566883,,School,DRC_All_SCHool_Local,4.848296220645917,at-risk
École ITM Moba,-7.0669976,29.7349804,,School,DRC_All_SCHool_Local,3.4968163461171815,at-risk
Ecole primaire Mpelembe,-8.3956667,28.92525,,School,DRC_All_SCHool_Local,8.369144233768566,at-risk
École primaire Katumbaku,-7.0880556,29.7244444,,School,DRC_All_SCHool_Local,5.231076709690687,at-risk
Ecole primaire Cawama III,-8.4950762,28.9560985,,School,DRC_All_SCHool_Local,6.931356727375708,at-risk
École primaire Katonge,-7.3349302,29.5226253,,School,DRC_All_SCHool_Local,6.811740163191083,at-risk
Ecole primaire Milenda,-8.2734597,29.6116901,,School,DRC_All_SCHool_Local,2.808803869286578,at-risk
École secondaire Inst Kabuka,-7.0821364,29.7253247,,School,DRC_All_SCHool_Local,4.8755688802070845,at-risk
École primaire Regeza,-7.0462996,29.7761342,,School,DRC_All_SCHool_Local,2.4941055067017803,at-risk
École primaire Mwansakananga,-8.4636944,28.4552778,,School,DRC_All_SCHool_Local,9.396415233486206,at-risk
École primaire Mukomba,-7.1286576,29.739952,,School,DRC_All_SCHool_Local,7.496904691004696,at-risk
École primaire Kamanya,-7.0869444,29.81,,School,DRC_All_SCHool_Local,5.286638814222844,at-risk
École primaire Internat Filles,-7.53989,29.7399289,,School,DRC_All_SCHool_Local,0.33855835709952375,at-risk
École primaire Kalizya,-7.0936111,29.7461111,,School,DRC_All_SCHool_Local,3.757845772720553,at-risk
Ecole primaire Kaansa,-8.4863889,28.9371111,,School,DRC_All_SCHool_Local,4.633323971980412,at-risk
École secondaire Lycée Alfajiri,-7.0626783,29.7309685,,School,DRC_All_SCHool_Local,3.964244557821525,at-risk
École primaire Mwabu,-8.57175,28.7975833,,School,DRC_All_SCHool_Local,6.908898710197406,at-risk
École primaire Lyapenda,-7.5384113,29.7395978,,School,DRC_All_SCHool_Local,0.18222140376271403,at-risk
Ecole primaire Kasereka,-8.4739444,28.9037222,,School,DRC_All_SCHool_Local,0.9068675757209029,at-risk
Ecole primaire Inst Lyapenda,-7.538093,29.7402842,,School,DRC_All_SCHool_Local,0.1396988388110641,at-risk
École primaire Kasenga,-7.25185,29.7467557,,School,DRC_All_SCHool_Local,2.2333195186408843,at-risk
École primaire Garenganze,-7.2746613,29.7464558,,School,DRC_All_SCHool_Local,0.32509405564593075,at-risk
École secondaire Inst Mukisa,-7.0457058,29.7763338,,School,DRC_All_SCHool_Local,2.563299403227397,at-risk
Ecole primaire Kalenge,-8.5579444,28.8084722,,School,DRC_All_SCHool_Local,6.767419722560479,at-risk
École primaire Murumbi,-7.0816667,29.7433333,,School,DRC_All_SCHool_Local,3.067841119689216,at-risk
École primaire Kilama,-7.2745783,29.7459503,,School,DRC_All_SCHool_Local,0.3023835692558144,at-risk
École primaire Moliro,-8.239207,30.5743552,,School,DRC_All_SCHool_Local,0.6005332297214043,at-risk
Ecole Primaire Maendeleo II,-5.9311411,29.192377,,School,DRC_All_SCHool_Local,0.877622054127568,at-risk
École Primaire Maendeleo I,-5.9310388,29.1928974,,School,DRC_All_SCHool_Local,0.8259278317977041,at-risk
École primaire Mapendano,-5.9572811,28.0180334,,School,DRC_All_SCHool_Local,0.8236037850213508,at-risk
Ecole Primaire Idaya,-5.9411111,29.165,,School,DRC_All_SCHool_Local,3.966390001118348,at-risk
Centre d'alphabetistion Rumbende / Elombe 2,-3.8286944,29.0933333,,School,DRC_All_SCHool_Local,0.12818854685733871,at-risk
École primaire Cobwe,-4.6953194,28.6463417,,School,DRC_All_SCHool_Local,0.1386396424541299,at-risk
Ecole secondaire Mukolwe,-3.9220833,29.0994167,,School,DRC_All_SCHool_Local,3.499598401776296,at-risk
Ecole primaire Bibokoboko 2,-4.0191667,29.0050556,,School,DRC_All_SCHool_Local,2.336824891416635,at-risk
Ecole primaire Magembe,-4.0142239,28.1060344,,School,DRC_All_SCHool_Local,1.9729485093213124,at-risk
École primaire Abala,-3.921887,28.8668445,,School,DRC_All_SCHool_Local,0.3947619233204583,at-risk
Ecole secondaire Inst Maarifa,-3.6620056,29.1436722,,School,DRC_All_SCHool_Local,0.9778855903008228,at-risk
Ecole secondaire Nakiele,-3.8638611,28.9057778,,School,DRC_All_SCHool_Local,2.5767946638602277,at-risk
Ecole primaire Runundu Cepac,-3.9568889,28.7261111,,School,DRC_All_SCHool_Local,0.6515090600265664,at-risk
Ecole secondaire Sebele,-4.3088611,29.04425,,School,DRC_All_SCHool_Local,0.3033575704669818,at-risk
Ecole secondaire Irundu,-3.9067479,28.7472642,,School,DRC_All_SCHool_Local,0.1607481759056162,at-risk
École primaire Misisi,-4.7675278,28.7054444,,School,DRC_All_SCHool_Local,2.358322819958243,at-risk
École primaire Mukwezi,-3.6759086,29.1393365,,School,DRC_All_SCHool_Local,0.3367735465718211,at-risk
École primaire Simbi,-4.1633056,28.9395,,School,DRC_All_SCHool_Local,0.5592087237605924,at-risk
Ecole secondaire Inst Luundo,-3.7200028,29.1168306,,School,DRC_All_SCHool_Local,1.604903721078077,at-risk
Ecole primaire Mabenga,-4.2207222,28.3652778,,School,DRC_All_SCHool_Local,5.462086280622488,at-risk
Ecole secondaire Inst Mulengezi,-4.1068976,29.0890355,,School,DRC_All_SCHool_Local,1.7944018625418519,at-risk
Ecole secondaire Kilumbi,-3.8687778,28.9338889,,School,DRC_All_SCHool_Local,2.5632416253926813,at-risk
Ecole primaire Kisalu,-3.9708087,27.9881564,,School,DRC_All_SCHool_Local,3.4657759995858606,at-risk
Ecole primaire Tumaini,-3.6611694,29.1391389,,School,DRC_All_SCHool_Local,0.9865563235979627,at-risk
Ecole primaire Kilebecha,-4.2138333,28.3591944,,School,DRC_All_SCHool_Local,4.441531423842164,at-risk
Ecole primaire Mukolwe,-3.9409194,29.1068778,,School,DRC_All_SCHool_Local,5.507796129055269,at-risk
Ecole primaire Kanguli,-3.8776667,28.8820556,,School,DRC_All_SCHool_Local,3.921672917841621,at-risk
Ecole primaire Yungu,-4.2475751,29.2395817,,School,DRC_All_SCHool_Local,3.4759150581043645,at-risk
Ecole primaire Ruhemba,-3.9333056,28.6820278,,School,DRC_All_SCHool_Local,2.758695424914497,at-risk
École primaire Lubenga,-4.184963,29.0540254,,School,DRC_All_SCHool_Local,2.4892254888360834,at-risk
Ecole secondaire Inst Neema,-3.7679194,29.0918278,,School,DRC_All_SCHool_Local,0.7459631958199645,at-risk
Ecole secondaire Inst Musaada,-4.3251297,28.9502097,,School,DRC_All_SCHool_Local,2.7535187902217264,at-risk
Ecole primaire Akela,-4.5131222,28.8167361,,School,DRC_All_SCHool_Local,2.360267642368643,at-risk
Ecole secondaire Inst Kitindi,-3.750625,28.733675,,School,DRC_All_SCHool_Local,1.6474814464846093,at-risk
Ecole primaire Manga,-4.0846305,29.2273815,,School,DRC_All_SCHool_Local,4.680856925153241,at-risk
École primaire Bitongotongo,-4.5744444,28.7879444,,School,DRC_All_SCHool_Local,8.385009290285248,at-risk
École primaire Lucimu,-4.6802722,28.6546306,,School,DRC_All_SCHool_Local,1.912461353809636,at-risk
Centre d'alphabetistion Nakiele,-3.8634167,28.9060278,,School,DRC_All_SCHool_Local,2.6076152550400207,at-risk
École primaire Ngalula,-4.9656111,28.81575,,School,DRC_All_SCHool_Local,1.0475061157015255,at-risk
Ecole secondaire Inst Elobe,-3.6529306,29.1474694,,School,DRC_All_SCHool_Local,0.5047489002907458,at-risk
Ecole primaire Kiziba,-3.9228333,28.7125833,,School,DRC_All_SCHool_Local,1.3625509572560432,at-risk
Ecole secondaire Inst Lulinda,-3.8992444,29.1026972,,School,DRC_All_SCHool_Local,0.964732443717013,at-risk
Ecole secondaire Kabingo 1,-3.9921997,28.7186358,,School,DRC_All_SCHool_Local,3.4638894111135445,at-risk
Ecole secondaire Bakwalumona,-4.4338366,29.2042837,,School,DRC_All_SCHool_Local,8.15566687581316,at-risk
Ecole secondaire Inst Tupendane,-3.9922639,29.1047806,,School,DRC_All_SCHool_Local,1.0105311898975224,at-risk
École primaire Bakwalumona,-4.4676249,29.20946,,School,DRC_All_SCHool_Local,6.819972010564181,at-risk
Ecole secondaire Inst Faraja,-3.6823278,29.1366917,,School,DRC_All_SCHool_Local,1.0579719768044187,at-risk
Institut Mwenge wa Taifa,-4.1074444,29.0944722,,School,DRC_All_SCHool_Local,2.002440615651135,at-risk
École primaire Ngalula,-4.96475,28.8102778,,School,DRC_All_SCHool_Local,0.9813703673792641,at-risk
Ecole secondaire Ecole Technique Agricole,-3.7832111,29.095,,School,DRC_All_SCHool_Local,0.554851114560186,at-risk
École primaire Lukongo,-4.2920591,28.954976,,School,DRC_All_SCHool_Local,1.0411997839347995,at-risk
École primaire Butale Kikumba,-4.7976667,28.7122222,,School,DRC_All_SCHool_Local,1.9793835055092226,at-risk
Ecole primaire Ushirika,-3.9982694,29.1017972,,School,DRC_All_SCHool_Local,0.27707835251194335,at-risk
École primaire Lulinda,-3.8978861,29.1034,,School,DRC_All_SCHool_Local,0.7949092915069572,at-risk
École primaire Ngusu,-4.1995556,28.3085556,,School,DRC_All_SCHool_Local,3.28695798070165,at-risk
Ecole Inst Technique Medical,-3.8199194,29.0961583,,School,DRC_All_SCHool_Local,0.39540042718132046,at-risk
École primaire Kakenge 1,-3.9589722,28.7606111,,School,DRC_All_SCHool_Local,2.487894334717559,at-risk
École primaire Tuungane,-3.7914139,29.0957583,,School,DRC_All_SCHool_Local,1.0175939250375634,at-risk
École primaire Kaseke,-4.2678333,29.0417222,,School,DRC_All_SCHool_Local,1.385406667166474,at-risk
École primaire Kibundu,-3.9916167,29.1056694,,School,DRC_All_SCHool_Local,1.124475649394769,at-risk
Ecole primaire Yungu,-4.1884444,29.2513056,,School,DRC_All_SCHool_Local,3.325220820106949,at-risk
Ecole secondaire Abala,-3.9218244,28.8668422,,School,DRC_All_SCHool_Local,0.4006970548142477,at-risk
Ecole secondaire Institut Amani,-4.2046134,29.0364581,,School,DRC_All_SCHool_Local,1.4316664294206134,at-risk
École primaire Zawadi,-3.8820889,29.1009194,,School,DRC_All_SCHool_Local,0.40984043809622495,at-risk
Ecole secondaire Inst Some,-4.1303056,29.2116472,,School,DRC_All_SCHool_Local,0.6938244483231231,at-risk
École primaire Misisi,-4.7632077,28.6981507,,School,DRC_All_SCHool_Local,1.6328397511642359,at-risk
Ecole secondaire Inst Lweba,-4.0018975,29.0979553,,School,DRC_All_SCHool_Local,0.3097722040118282,at-risk
École primaire Lubishako Ishebwe,-4.85625,28.74225,,School,DRC_All_SCHool_Local,0.8301900328166841,at-risk
Ecole primaire Aocha,-3.7907972,29.0924361,,School,DRC_All_SCHool_Local,1.1829123448264172,at-risk
Ecole secondaire Bukuchu,-4.0416599,28.0082711,,School,DRC_All_SCHool_Local,9.91627567868846,at-risk
Ecole secondaire Inst Madegu,-3.9414722,28.7332639,,School,DRC_All_SCHool_Local,0.546883059794552,at-risk
Ecole secondaire Inst Esumbe,-4.0433362,28.0122719,,School,DRC_All_SCHool_Local,9.472163806029553,at-risk
Ecole primaire Bulumba,-3.7855639,29.0933528,,School,DRC_All_SCHool_Local,0.7793013260824281,at-risk
Ecole primaire Abela,-4.0386389,29.0868056,,School,DRC_All_SCHool_Local,0.9250393461927591,at-risk
Ecole secondaire Basikikela,-4.5457222,29.1584167,,School,DRC_All_SCHool_Local,0.41671535854516795,at-risk
Ecole secondaire Inst Malinde,-4.2008649,29.0372826,,School,DRC_All_SCHool_Local,1.4326802057666308,at-risk
Ecole secondaire Inst Nundu,-3.8198611,29.0928472,,School,DRC_All_SCHool_Local,0.7627504751710292,at-risk
Ecole primaire Talama,-4.9631389,29.1110833,,School,DRC_All_SCHool_Local,2.3291158926133853,at-risk
Ecole secondaire Inst De Fizi,-4.3415944,28.9417889,,School,DRC_All_SCHool_Local,4.509264713360698,at-risk
Ecole secondaire Etea,-3.8720556,28.8791944,,School,DRC_All_SCHool_Local,4.385377068097577,at-risk
Ecole primaire Kaboke2,-3.8330889,29.0965528,,School,DRC_All_SCHool_Local,0.5117358313935649,at-risk
Ecole primaire Kakomba,-4.1619632,29.0624267,,School,DRC_All_SCHool_Local,2.12983353397279,at-risk
École primaire Lubonja,-4.6574582,28.7666799,,School,DRC_All_SCHool_Local,4.151478029109086,at-risk
Ecole primaire Kabingo 1,-3.9798889,28.7256667,,School,DRC_All_SCHool_Local,1.9541998670473046,at-risk
Ecole secondaire Kitavi,-3.8906217,28.7463159,,School,DRC_All_SCHool_Local,0.48836067826778123,at-risk
Ecole secondaire Kakenge 2,-3.953,28.7757222,,School,DRC_All_SCHool_Local,3.8457899766402215,at-risk
