name,latitude,longitude,location_name,type,source
,2.3899186,27.5321509,,School,DRC_All_SCHool_Local
,2.3224345,27.5020781,,School,DRC_All_SCHool_Local
,2.2842435,27.5492779,,School,DRC_All_SCHool_Local
,2.2844423,27.6133842,,School,DRC_All_SCHool_Local
,2.2685156,27.5920121,,School,DRC_All_SCHool_Local
,2.266913,27.5932653,,School,DRC_All_SCHool_Local
,2.2637838,27.596417,,School,DRC_All_SCHool_Local
,2.2618496,27.5848804,,School,DRC_All_SCHool_Local
,2.2555714,27.5898233,,School,DRC_All_SCHool_Local
,2.4580597,27.6324605,,School,DRC_All_SCHool_Local
,2.2437023,27.6126539,,School,DRC_All_SCHool_Local
,2.1686556,27.5448469,,School,DRC_All_SCHool_Local
,1.8482619,27.4536226,,School,DRC_All_SCHool_Local
,1.8102826,27.4002864,,School,DRC_All_SCHool_Local
,1.8089773,27.3369482,,School,DRC_All_SCHool_Local
,2.7824215,24.7316609,,School,DRC_All_SCHool_Local
,2.9282557,27.4689407,,School,DRC_All_SCHool_Local
,2.9246133,27.4716924,,School,DRC_All_SCHool_Local
,2.3497525,27.650016,,School,DRC_All_SCHool_Local
,2.3579029,27.6865231,,School,DRC_All_SCHool_Local
,2.4259256,27.6293564,,School,DRC_All_SCHool_Local
,2.4687814,27.6999079,,School,DRC_All_SCHool_Local
École primaire Mangina,0.5965289,29.3129146,,School,DRC_All_SCHool_Local
,2.640786,27.5227684,,School,DRC_All_SCHool_Local
,1.8739118,27.4440398,,School,DRC_All_SCHool_Local
,2.3674227,27.6168317,,School,DRC_All_SCHool_Local
,2.1700983,28.0068964,,School,DRC_All_SCHool_Local
,2.1830613,28.0260884,,School,DRC_All_SCHool_Local
,2.1861636,28.1038529,,School,DRC_All_SCHool_Local
,2.2187834,28.1814933,,School,DRC_All_SCHool_Local
,2.568789,27.5446436,,School,DRC_All_SCHool_Local
,2.6474798,27.5752616,,School,DRC_All_SCHool_Local
,2.5484421,27.5161916,,School,DRC_All_SCHool_Local
,2.4599572,27.4670823,,School,DRC_All_SCHool_Local
,2.3006937,27.630424,,School,DRC_All_SCHool_Local
,2.2266051,27.5772265,,School,DRC_All_SCHool_Local
École primaire Linzo,0.6060194,29.3200053,,School,DRC_All_SCHool_Local
,0.6134055,29.3050055,,School,DRC_All_SCHool_Local
,0.6027933,29.3067839,,School,DRC_All_SCHool_Local
,2.544815,27.6038042,,School,DRC_All_SCHool_Local
,2.5834105,27.5997575,,School,DRC_All_SCHool_Local
,2.4386026,27.5041599,,School,DRC_All_SCHool_Local
,2.250133,27.5800791,,School,DRC_All_SCHool_Local
,1.9236171,27.5058905,,School,DRC_All_SCHool_Local
,2.5773316,27.7698045,,School,DRC_All_SCHool_Local
,2.542587,27.6741343,,School,DRC_All_SCHool_Local
,2.5418464,27.6704633,,School,DRC_All_SCHool_Local
,2.6616005,27.8113214,,School,DRC_All_SCHool_Local
,2.6255649,28.5152154,,School,DRC_All_SCHool_Local
,2.3485129,28.0288445,,School,DRC_All_SCHool_Local
Institut Hopla,1.6580121,27.0062066,,School,DRC_All_SCHool_Local
Ecole & Institut Banadili,1.6605505,27.0050594,,School,DRC_All_SCHool_Local
École primaire Alfajiri,0.5948617,29.3177472,,School,DRC_All_SCHool_Local
École primaire Matengenezo,0.5939732,29.3273183,,School,DRC_All_SCHool_Local
Institut Technique Agro Vétérinaire,-7.1902142,17.9584446,Makita/Panzi,School,DRC_All_SCHool_Local
Lycée,-7.1902945,17.9607731,Makita,School,DRC_All_SCHool_Local
,2.3079879,27.7667997,,School,DRC_All_SCHool_Local
,2.306354,27.7665984,,School,DRC_All_SCHool_Local
,2.3648603,27.7825047,,School,DRC_All_SCHool_Local
,2.6830486,27.7689551,,School,DRC_All_SCHool_Local
,2.8927706,27.6486499,,School,DRC_All_SCHool_Local
,2.9651401,27.6164622,,School,DRC_All_SCHool_Local
,0.5789604,29.3221255,,School,DRC_All_SCHool_Local
,2.6081132,27.8055565,,School,DRC_All_SCHool_Local
,2.4826188,27.8320206,,School,DRC_All_SCHool_Local
,2.4709001,27.8092553,,School,DRC_All_SCHool_Local
,2.5053498,27.8051801,,School,DRC_All_SCHool_Local
,2.4659735,27.7937318,,School,DRC_All_SCHool_Local
Ecole primaire Tokou,0.5384911,29.3217979,,School,DRC_All_SCHool_Local
École primaire Vulambayiri,0.5660616,29.323116,,School,DRC_All_SCHool_Local
,2.1349278,28.0394765,,School,DRC_All_SCHool_Local
,2.1225607,28.0649433,,School,DRC_All_SCHool_Local
,2.2149332,28.0172967,,School,DRC_All_SCHool_Local
,2.2532984,28.0368188,,School,DRC_All_SCHool_Local
Ecole Primaire Kasanga,0.5030901,29.4245357,,School,DRC_All_SCHool_Local
,2.3130008,27.8768393,,School,DRC_All_SCHool_Local
,2.4218795,27.7927786,,School,DRC_All_SCHool_Local
,2.4102206,27.8467829,,School,DRC_All_SCHool_Local
,2.423806,27.8536195,,School,DRC_All_SCHool_Local
,2.4486374,27.8715092,,School,DRC_All_SCHool_Local
,2.4486392,27.8339221,,School,DRC_All_SCHool_Local
,2.4446021,27.8372799,,School,DRC_All_SCHool_Local
,2.3949304,27.8373757,,School,DRC_All_SCHool_Local
École primaire Musandaba,0.7262288,29.3675327,,School,DRC_All_SCHool_Local
,3.5934151,28.5547593,,School,DRC_All_SCHool_Local
,-6.1344187,24.48841,,School,DRC_All_SCHool_Local
,-6.1301231,24.4912969,,School,DRC_All_SCHool_Local
,-6.1306671,24.4905815,,School,DRC_All_SCHool_Local
,3.089776,26.8385027,,School,DRC_All_SCHool_Local
,3.052608,26.8123917,,School,DRC_All_SCHool_Local
,2.3150797,27.7993174,,School,DRC_All_SCHool_Local
,2.2957484,27.3334826,,School,DRC_All_SCHool_Local
,2.2686167,27.2946352,,School,DRC_All_SCHool_Local
,2.2873846,27.5066407,,School,DRC_All_SCHool_Local
,2.32899,27.6079601,,School,DRC_All_SCHool_Local
,3.0775816,27.9493653,,School,DRC_All_SCHool_Local
,1.8308014,29.003309,,School,DRC_All_SCHool_Local
,3.1623594,28.5405766,,School,DRC_All_SCHool_Local
,3.3230225,28.6327584,,School,DRC_All_SCHool_Local
,2.0703283,28.0086962,,School,DRC_All_SCHool_Local
,2.106347,27.9659443,,School,DRC_All_SCHool_Local
,3.6257521,29.1522347,,School,DRC_All_SCHool_Local
,3.44528,27.6395033,,School,DRC_All_SCHool_Local
,0.344737,29.7191733,,School,DRC_All_SCHool_Local
,0.3398853,29.7389235,,School,DRC_All_SCHool_Local
,-8.7525411,24.9681755,,School,DRC_All_SCHool_Local
,-8.7525936,24.9683011,,School,DRC_All_SCHool_Local
,-8.7529022,24.9681856,,School,DRC_All_SCHool_Local
,-8.7525603,24.9678788,,School,DRC_All_SCHool_Local
,0.3341158,29.6719769,,School,DRC_All_SCHool_Local
,-8.73634,24.9790808,,School,DRC_All_SCHool_Local
,0.6910206,29.5218942,,School,DRC_All_SCHool_Local
École primaire Muungano,0.6943947,29.5231278,,School,DRC_All_SCHool_Local
,2.2398371,27.756002,,School,DRC_All_SCHool_Local
,2.1900313,27.7579328,,School,DRC_All_SCHool_Local
,2.2083447,27.7569879,,School,DRC_All_SCHool_Local
,2.2143746,27.7101368,,School,DRC_All_SCHool_Local
,2.2768062,27.7417054,,School,DRC_All_SCHool_Local
,0.6185707,29.4848949,,School,DRC_All_SCHool_Local
,0.6159224,29.4194194,,School,DRC_All_SCHool_Local
,2.1494085,27.632712,,School,DRC_All_SCHool_Local
,2.1935665,27.6074369,,School,DRC_All_SCHool_Local
,2.1565264,27.7262483,,School,DRC_All_SCHool_Local
,2.1089119,27.7211874,,School,DRC_All_SCHool_Local
,2.0933189,27.9378513,,School,DRC_All_SCHool_Local
,2.0555766,27.9154407,,School,DRC_All_SCHool_Local
,2.0641547,27.6730295,,School,DRC_All_SCHool_Local
École Primaire Chabahumba,0.3125428,29.4180729,,School,DRC_All_SCHool_Local
,2.4353795,27.76414,,School,DRC_All_SCHool_Local
,2.2794375,27.6927372,,School,DRC_All_SCHool_Local
,2.2833219,27.6708057,,School,DRC_All_SCHool_Local
,2.3259,27.716688,,School,DRC_All_SCHool_Local
,2.4992017,27.8555078,,School,DRC_All_SCHool_Local
Institut Malengayi,0.4197864,29.4087676,,School,DRC_All_SCHool_Local
,-8.7390145,24.9662283,,School,DRC_All_SCHool_Local
École primaire Tuadibishe,0.7196526,29.5015519,,School,DRC_All_SCHool_Local
,0.6947904,29.5131474,,School,DRC_All_SCHool_Local
École primaire Mwangaza,0.6937417,29.514503,,School,DRC_All_SCHool_Local
Ecole primaire Oicha,0.7042673,29.5257113,,School,DRC_All_SCHool_Local
,-8.7360237,24.9674403,,School,DRC_All_SCHool_Local
,-8.7381836,24.973731,,School,DRC_All_SCHool_Local
,2.1218632,27.4618556,,School,DRC_All_SCHool_Local
,2.1167015,27.4346331,,School,DRC_All_SCHool_Local
,2.0482746,27.5439991,,School,DRC_All_SCHool_Local
,2.0906808,27.4853643,,School,DRC_All_SCHool_Local
,2.2192345,27.4951271,,School,DRC_All_SCHool_Local
,2.2592653,27.4757612,,School,DRC_All_SCHool_Local
,2.2424582,27.5529495,,School,DRC_All_SCHool_Local
,2.2069037,27.5244653,,School,DRC_All_SCHool_Local
Ecole primaire Mbmbi,0.7034976,29.5162055,,School,DRC_All_SCHool_Local
,0.7053659,29.5361423,,School,DRC_All_SCHool_Local
,0.7178581,29.4982337,,School,DRC_All_SCHool_Local
,0.6544534,29.5019873,,School,DRC_All_SCHool_Local
,0.6796273,29.413534,,School,DRC_All_SCHool_Local
,0.6900895,29.5310815,,School,DRC_All_SCHool_Local
,0.7027523,29.5280577,,School,DRC_All_SCHool_Local
,0.7611205,29.4641046,,School,DRC_All_SCHool_Local
,0.7103472,29.5333226,,School,DRC_All_SCHool_Local
École Primaire Kitsimba,0.2902007,29.4203349,,School,DRC_All_SCHool_Local
,-4.393117,15.344732,,School,DRC_All_SCHool_Local
,0.6923769,29.5026969,,School,DRC_All_SCHool_Local
,0.6957935,29.5345188,,School,DRC_All_SCHool_Local
,0.695626,29.5335227,,School,DRC_All_SCHool_Local
,0.7507002,29.4298788,,School,DRC_All_SCHool_Local
,0.7026636,29.4453509,,School,DRC_All_SCHool_Local
,2.5969133,27.6760303,,School,DRC_All_SCHool_Local
,2.5652211,27.670837,,School,DRC_All_SCHool_Local
,0.7481921,29.3567533,,School,DRC_All_SCHool_Local
,0.7020014,29.5364438,,School,DRC_All_SCHool_Local
,2.317082,27.6636035,,School,DRC_All_SCHool_Local
École Primaire Mavoya,0.2916596,29.341259,,School,DRC_All_SCHool_Local
École Primaire Tinge,0.2819271,29.3394073,,School,DRC_All_SCHool_Local
,0.63231,29.3662738,,School,DRC_All_SCHool_Local
Institut Mangoma,-4.4272623,15.3483851,Kinshasa,School,DRC_All_SCHool_Local
Centre de Formation Camael,-4.3978525,15.3445986,Kinshasa,School,DRC_All_SCHool_Local
EP Musiko,0.75355,29.2332533,,School,DRC_All_SCHool_Local
,0.7091904,29.5351507,,School,DRC_All_SCHool_Local
,0.7037859,29.5331035,,School,DRC_All_SCHool_Local
,2.2114202,28.2236111,,School,DRC_All_SCHool_Local
,-0.7366467,26.5781412,,School,DRC_All_SCHool_Local
EP Mosaka,0.7546035,29.2290605,,School,DRC_All_SCHool_Local
,-0.8591116,26.2016839,,School,DRC_All_SCHool_Local
École Primaire Kanyihunga,0.2643742,29.4049351,,School,DRC_All_SCHool_Local
École Primaire Vuhenenge,0.2529149,29.3817602,,School,DRC_All_SCHool_Local
,2.484041,28.1854837,,School,DRC_All_SCHool_Local
Groupe Scolaire Maman Bakuka,-4.4013774,15.4056726,Kinshasa,School,DRC_All_SCHool_Local
,-0.1786278,29.1211161,,School,DRC_All_SCHool_Local
,2.5734847,27.4841465,,School,DRC_All_SCHool_Local
EP Monseigneur Fataki,0.3882258,29.5939959,,School,DRC_All_SCHool_Local
,-5.698897,19.3315574,,School,DRC_All_SCHool_Local
,-5.7109799,19.3471288,,School,DRC_All_SCHool_Local
EP Libokora,0.3521846,29.6443327,,School,DRC_All_SCHool_Local
,0.1530049,29.3694826,,School,DRC_All_SCHool_Local
,0.6411851,29.4973763,,School,DRC_All_SCHool_Local
,0.6398502,29.4972871,,School,DRC_All_SCHool_Local
,0.6114378,29.2972849,,School,DRC_All_SCHool_Local
Institut Bangole,0.6126251,29.2982921,,School,DRC_All_SCHool_Local
,1.3308269,30.3792034,,School,DRC_All_SCHool_Local
,1.2666269,30.304958,,School,DRC_All_SCHool_Local
,1.4029613,30.443463,,School,DRC_All_SCHool_Local
,1.3900293,30.4353147,,School,DRC_All_SCHool_Local
,1.3904036,30.4322985,,School,DRC_All_SCHool_Local
,1.3970101,30.4423676,,School,DRC_All_SCHool_Local
,1.5477013,30.5314725,,School,DRC_All_SCHool_Local
,1.3725972,30.2734844,,School,DRC_All_SCHool_Local
,1.4023399,30.2832534,,School,DRC_All_SCHool_Local
EP Kitokoli,0.336258,29.6722713,,School,DRC_All_SCHool_Local
,1.3565853,30.2661103,,School,DRC_All_SCHool_Local
EP Lintumbe,0.3181034,29.7295858,,School,DRC_All_SCHool_Local
EP Malambo,0.3393422,29.7189082,,School,DRC_All_SCHool_Local
,0.6713679,29.9064676,,School,DRC_All_SCHool_Local
EP Bakaifa CBCA,1.3535992,29.762335,,School,DRC_All_SCHool_Local
PE Tusongembele,1.3525001,29.7641807,,School,DRC_All_SCHool_Local
,1.5008006,30.175992,,School,DRC_All_SCHool_Local
,1.3278283,29.746431,,School,DRC_All_SCHool_Local
,1.3654886,29.7898478,,School,DRC_All_SCHool_Local
,0.3924263,29.7194682,,School,DRC_All_SCHool_Local
,1.378747,29.7243093,,School,DRC_All_SCHool_Local
,1.253486,29.765205,,School,DRC_All_SCHool_Local
,0.655368,29.94317,,School,DRC_All_SCHool_Local
,1.4484524,29.8752165,,School,DRC_All_SCHool_Local
EP Marabo,1.4375349,30.0001755,,School,DRC_All_SCHool_Local
EPA Babombi,0.8618782,29.2610303,,School,DRC_All_SCHool_Local
EP Lalia,0.85768,29.2642394,,School,DRC_All_SCHool_Local
EP Hamadi Mbida,0.8531986,29.2541447,,School,DRC_All_SCHool_Local
Institut Yetu,0.845469,29.2589418,,School,DRC_All_SCHool_Local
Collège Maître Jean,-4.4123636,15.3360221,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Soleil,-4.4187744,15.3444304,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Baby-Sitter,-4.4198754,15.3447378,Kinshasa,School,DRC_All_SCHool_Local
Collège Auxano,-4.4036898,15.342074,Kinshasa,School,DRC_All_SCHool_Local
École Abbé Mandiki,-4.4148901,15.3413978,Kinshasa,School,DRC_All_SCHool_Local
Groupe Scolaire Berceau Divin,-4.4150068,15.3434817,Kinshasa,School,DRC_All_SCHool_Local
Groupe Scolaire Berceau Divin,-4.4151322,15.3433558,Kinshasa,School,DRC_All_SCHool_Local
Collège Le palmier du ciel,-4.4140961,15.3423905,Kinshasa,School,DRC_All_SCHool_Local
Collège Le palmier du ciel,-4.4142098,15.3422454,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Malebe,-4.4030626,15.3429265,Kinshasa,School,DRC_All_SCHool_Local
Complèxe Scolaire Goshen,-4.4035537,15.3430353,,School,DRC_All_SCHool_Local
Ecole CSK/CRSK,-4.4066993,15.3422799,Kinshasa,School,DRC_All_SCHool_Local
Ecole Primaire Kimani,-4.4048367,15.3424448,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Swengi,-4.3987841,15.3460712,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Papa Ntedika,-4.4080846,15.3463646,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire la Victoire,-4.4012239,15.3460282,Kinshasa,School,DRC_All_SCHool_Local
Collège Allegria,-4.3996087,15.3477088,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Kasa,-4.4103313,15.3374257,Kinshasa,School,DRC_All_SCHool_Local
,0.8239333,29.4429048,,School,DRC_All_SCHool_Local
,0.8247729,29.4362106,,School,DRC_All_SCHool_Local
,0.9096706,29.4161275,,School,DRC_All_SCHool_Local
,0.81548,29.4910826,,School,DRC_All_SCHool_Local
,0.8033476,29.5303447,,School,DRC_All_SCHool_Local
,0.8270394,29.5415456,,School,DRC_All_SCHool_Local
EP Kasindi II,0.0636974,29.7097173,,School,DRC_All_SCHool_Local
École Secondaire Kitahuka,0.2569762,29.3319726,,School,DRC_All_SCHool_Local
,0.1406268,29.4072919,,School,DRC_All_SCHool_Local
,0.1322536,29.3810275,,School,DRC_All_SCHool_Local
,0.1501821,29.3515192,,School,DRC_All_SCHool_Local
Ecole Primaire Kivikwaro,0.1571547,29.3233245,,School,DRC_All_SCHool_Local
Ecole secondaire Meso,0.1694083,29.3256892,,School,DRC_All_SCHool_Local
,0.198538,29.3458879,,School,DRC_All_SCHool_Local
,0.61888,29.9419539,,School,DRC_All_SCHool_Local
Lycée Royale des Elites,-4.4263218,15.3540081,Kinshasa,School,DRC_All_SCHool_Local
Malandi 2,-4.4369337,15.353662,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Ntedika-Konde,-4.4372098,15.3532677,Kinshasa,School,DRC_All_SCHool_Local
Ecole Avenir,-4.4377982,15.3534035,Kinshasa,School,DRC_All_SCHool_Local
,-0.1945731,29.2443341,,School,DRC_All_SCHool_Local
,0.6283681,29.9523706,,School,DRC_All_SCHool_Local
Ecole Révérend Maduda,-4.440173,15.3519224,Kinshasa,School,DRC_All_SCHool_Local
Ecole Terre promise,-4.4370963,15.3526277,Kinshasa,School,DRC_All_SCHool_Local
Ecole Christ-Roi,-4.4360986,15.35025,Kinshasa,School,DRC_All_SCHool_Local
Ecole Tsumbu,-4.4371143,15.350555,Kinshasa,School,DRC_All_SCHool_Local
École Wata,-4.4254427,15.3216417,kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Révérend Zola Meso,-4.4260132,15.3352813,kinshasa,School,DRC_All_SCHool_Local
Institut Saint Etienne,-4.4226174,15.3485921,Kinshasa,School,DRC_All_SCHool_Local
Lycée Julie Billiart,-4.4318454,15.3541188,Kinshasa,School,DRC_All_SCHool_Local
Collège Bilingue Révérend Ngelungidi,-4.4311172,15.3437452,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire les Génies,-4.4197033,15.3342402,Kinshasa,School,DRC_All_SCHool_Local
Ecole Primaire Boyokani,-4.4277923,15.3397284,Kinshasa,School,DRC_All_SCHool_Local
École CRS Lobiko,-4.4196086,15.3333219,Kinshasa,School,DRC_All_SCHool_Local
Ecole Mawete,-4.4228629,15.3217107,Kinshasa,School,DRC_All_SCHool_Local
École la Conscience,-4.4245583,15.3328572,kinshasa,School,DRC_All_SCHool_Local
École Primaire Kyangulube,0.343333,29.3316576,,School,DRC_All_SCHool_Local
Complexe Scolaire Arche des Vainqueur,-4.423715,15.3336753,kinshasa,School,DRC_All_SCHool_Local
Ecole privée agrée Tundindi,-4.4247707,15.3205954,,School,DRC_All_SCHool_Local
Complexe Scolaire Simeon,-4.4271427,15.3447191,Kinshasa,School,DRC_All_SCHool_Local
Ecole Mapamboli,-4.4407272,15.3521391,Kinshasa,School,DRC_All_SCHool_Local
Ecole Kuebambaka,-4.4275654,15.3467117,Kinshasa,School,DRC_All_SCHool_Local
La Joie,-4.4338828,15.3223683,kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Expert,-4.4212258,15.331631,Kinshasa,School,DRC_All_SCHool_Local
Ecole Révérend Kumbu,-4.420783,15.3396532,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Métropole Sainte Rosalie,-4.4221127,15.3327526,Kinshasa,School,DRC_All_SCHool_Local
Complexe scolaire Epami,-4.4220025,15.3376268,kinshasa,School,DRC_All_SCHool_Local
,0.4611361,29.2018804,,School,DRC_All_SCHool_Local
EP Kabarole,0.0794955,29.7233195,,School,DRC_All_SCHool_Local
Ecole Primaire Tuokoane,0.0619277,29.3171058,,School,DRC_All_SCHool_Local
,0.5963349,29.9054807,,School,DRC_All_SCHool_Local
Ecole secondaire Itap/ Kyondo,0.0019835,29.4036063,,School,DRC_All_SCHool_Local
,-5.9260051,22.3187579,,School,DRC_All_SCHool_Local
,-5.9266104,22.3186491,,School,DRC_All_SCHool_Local
,0.0305483,29.393715,,School,DRC_All_SCHool_Local
Ecole primaire Kalengehya,0.0272908,29.3916302,,School,DRC_All_SCHool_Local
,-5.9743741,22.3017073,,School,DRC_All_SCHool_Local
,-5.9744822,22.3016859,,School,DRC_All_SCHool_Local
,-5.974596,22.3016619,,School,DRC_All_SCHool_Local
,-5.9746926,22.3016389,,School,DRC_All_SCHool_Local
,-5.974802,22.3016103,,School,DRC_All_SCHool_Local
,-5.9748942,22.301588,,School,DRC_All_SCHool_Local
,-5.9749511,22.3014844,,School,DRC_All_SCHool_Local
Ecole primaire Vyakuno,0.0510471,29.403485,,School,DRC_All_SCHool_Local
,0.0683541,29.4256987,,School,DRC_All_SCHool_Local
,0.0278233,29.4323326,,School,DRC_All_SCHool_Local
Institut Kirimavolo,0.1014697,29.3130729,,School,DRC_All_SCHool_Local
,0.0926395,29.4201778,,School,DRC_All_SCHool_Local
École Primaire Vulingongo,-0.1657503,29.2187914,,School,DRC_All_SCHool_Local
,-5.9323847,22.3039397,,School,DRC_All_SCHool_Local
,0.6680282,29.6282202,,School,DRC_All_SCHool_Local
Complexe Scolaire Juhudi,-1.6487616,29.1818923,,School,DRC_All_SCHool_Local
Complexe Scolaire Virunga,-1.6545139,29.1757362,,School,DRC_All_SCHool_Local
Institut Kyeshero,-1.661893,29.1824676,,School,DRC_All_SCHool_Local
Lycée Anuarite,-1.6560662,29.1756995,,School,DRC_All_SCHool_Local
E. P. Karibu,-1.6564243,29.175056,,School,DRC_All_SCHool_Local
Complexe Scolaire La Source,-1.6493539,29.1758727,,School,DRC_All_SCHool_Local
Complexe Scolaire Amani,-1.6581891,29.1894708,,School,DRC_All_SCHool_Local
Institut Muzizi,-1.6538356,29.212167,,School,DRC_All_SCHool_Local
Institut Bakanja,-1.6564367,29.1954268,,School,DRC_All_SCHool_Local
Shabaa,-1.6593828,29.2068637,,School,DRC_All_SCHool_Local
Collège Mwanga,-1.6783936,29.2364451,,School,DRC_All_SCHool_Local
EP Karisimbi & Sabinyo,-1.6777696,29.2362868,,School,DRC_All_SCHool_Local
Lycée Amani,-1.6804566,29.2316218,,School,DRC_All_SCHool_Local
ISTA Goma,-1.6777327,29.2170049,,University/Higher Education,DRC_All_SCHool_Local
,0.6544675,29.5481793,,School,DRC_All_SCHool_Local
,0.1568031,29.3344856,,School,DRC_All_SCHool_Local
Ecole Primaire Mirembe,0.1464846,29.2703198,,School,DRC_All_SCHool_Local
Complexe Scolaire Sainte Victorine,0.1300721,29.3018531,,School,DRC_All_SCHool_Local
Extension du complexe scolaire Bumi,0.1045272,29.2884689,,School,DRC_All_SCHool_Local
,-5.6860145,19.2765182,,School,DRC_All_SCHool_Local
EP Nyakunde,1.4298294,30.0296497,,School,DRC_All_SCHool_Local
Institut Lwani,-3.3426107,17.3646332,,School,DRC_All_SCHool_Local
Institut Lwani,-3.3422001,17.3645467,,School,DRC_All_SCHool_Local
,0.3922794,29.720783,,School,DRC_All_SCHool_Local
Ecole primaire Munoli,0.0618605,29.2124051,,School,DRC_All_SCHool_Local
École Primaire et Secondaire Matanda Pygmée,0.0628482,29.2485693,,School,DRC_All_SCHool_Local
École primaire Bweteta,0.0680181,29.2494089,,School,DRC_All_SCHool_Local
Ecole primaire Vusa,0.0486737,29.1711124,,School,DRC_All_SCHool_Local
Ecole secondaire Alfajiri,0.1017214,29.1734862,,School,DRC_All_SCHool_Local
Ecole primaire Butando,0.102296,29.1766257,,School,DRC_All_SCHool_Local
Ecole primaire Mwangaza,0.0985966,29.2102499,,School,DRC_All_SCHool_Local
,0.1004232,29.218082,,School,DRC_All_SCHool_Local
,0.666315,29.3792665,,School,DRC_All_SCHool_Local
Ecole Saint Gérard,-4.3970329,15.3745064,Kinshasa,School,DRC_All_SCHool_Local
Collège du Réveil,-4.3999992,15.3699752,Kinshasa,School,DRC_All_SCHool_Local
"EPA 1,2 Lemfu",-4.4076276,15.3692444,Kinshasa,School,DRC_All_SCHool_Local
"EPA 1,2 Lemfu",-4.4079454,15.369312,Kinshasa,School,DRC_All_SCHool_Local
"EPA 1,2 Lemfu",-4.4081784,15.3689823,Kinshasa,School,DRC_All_SCHool_Local
"EPA 1,2 Lemfu",-4.4076103,15.3689601,Kinshasa,School,DRC_All_SCHool_Local
Complexe Scolaire Muabi,-4.4057249,15.369782,Kinshasa,School,DRC_All_SCHool_Local
